Date,Rate,High (est),Low (est)
2010-05-21,2533.52270508,2515.37817383,2447.60107422
2010-05-23,2436.64477539,2455.69018555,2449.95166016
2010-05-24,2436.64477539,2455.69018555,2449.95166016
2010-05-25,2458.08544922,2425.23925781,2395.95727539
2010-05-26,2401.73339844,2398.31762695,2405.86279297
2010-05-27,2428.8449707,2394.27709961,2397.92749023
2010-05-28,2415.52416992,2414.33886719,2402.32006836
2010-05-30,2373.03540039,2391.37109375,2388.88671875
2010-05-31,2373.03540039,2391.37109375,2388.88671875
2010-06-01,2409.90380859,2387.87524414,2381.91601562
2010-06-02,2406.18823242,2394.81567383,2369.78393555
2010-06-03,2381.56079102,2388.44799805,2375.39453125
2010-06-06,2341.66357422,2333.62231445,2299.64233398
2010-06-07,2341.66357422,2333.62231445,2299.64233398
2010-06-08,2346.51855469,2334.5793457,2310.40820312
2010-06-09,2326.44604492,2332.68139648,2318.27026367
2010-06-10,2291.3918457,2262.92114258,2297.54003906
2010-06-11,2330.73706055,2319.1340332,2287.97802734
2010-06-13,2350.75634766,2330.73706055,2317.19018555
2010-06-14,2350.75634766,2330.73706055,2317.19018555
2010-06-15,2362.79638672,2334.58300781,2324.33764648
2010-06-16,2351.57983398,2344.6887207,2319.64233398
2010-06-17,2353.82983398,2328.14477539,2320.9230957
2010-06-18,2369.53320312,2362.65234375,2316.75512695
2010-06-20,2328.96118164,2349.22045898,2323.04711914
2010-06-21,2328.96118164,2349.22045898,2323.04711914
2010-06-22,2317.53125,2314.32104492,2286.14111328
2010-06-23,2330.7668457,2310.27539062,2275.49267578
2010-06-24,2337.94750977,2324.41186523,2302.43286133
2010-06-25,2344.6875,2323.07275391,2300.08422852
2010-06-27,2333.86108398,2332.14331055,2288.84594727
2010-06-28,2333.86108398,2332.14331055,2288.84594727
2010-06-29,2337.3425293,2331.20654297,2291.96118164
2010-06-30,2342.04931641,2332.57080078,2311.83666992
2010-07-01,2370.17211914,2311.70849609,2297.56835938
2010-07-02,2365.8671875,2349.47509766,2331.08862305
2010-07-04,2316.95996094,2313.66894531,2324.41137695
2010-07-05,2316.95996094,2313.66894531,2324.41137695
2010-07-06,2370.79321289,2344.45214844,2339.71435547
2010-07-07,2406.60961914,2394.14160156,2331.13427734
2010-07-08,2395.36938477,2382.15454102,2364.97900391
2010-07-09,2336.22875977,2330.68847656,2350.46435547
2010-07-11,2363.14648438,2356.38232422,2323.94018555
2010-07-12,2363.14648438,2356.38232422,2323.94018555
2010-07-13,2380.07421875,2343.49560547,2342.03808594
2010-07-14,2336.8581543,2332.83032227,2322.61035156
2010-07-15,2418.93774414,2379.77197266,2376.26977539
2010-07-16,2428.61572266,2421.50732422,2366.22070312
2010-07-18,2423.56005859,2411.484375,2386.53198242
2010-07-19,2423.56005859,2411.484375,2386.53198242
2010-07-20,2413.58398438,2405.69238281,2390.67285156
2010-07-21,2382.50292969,2384.16674805,2369.49145508
2010-07-22,2402.54980469,2372.00463867,2366.58105469
2010-07-23,2406.34814453,2385.91992188,2370.51904297
2010-07-25,2422.36352539,2397.58642578,2382.1105957
2010-07-26,2422.36352539,2397.58642578,2382.1105957
2010-07-27,2362.78369141,2356.44702148,2372.77099609
2010-07-28,2398.36816406,2397.71777344,2367.28515625
2010-07-29,2408.97680664,2391.27612305,2372.23950195
2010-07-30,2399.17602539,2392.72949219,2365.03369141
2010-08-01,2415.14697266,2390.04858398,2376.24023438
2010-08-02,2415.14697266,2390.04858398,2376.24023438
2010-08-03,2426.79931641,2413.01318359,2379.15893555
2010-08-04,2426.79931641,2364.78759766,2383.29150391
2010-08-05,2394.76855469,2345.09106445,2365.32788086
2010-08-06,2355.6315918,2396.43115234,2376.59790039
2010-08-08,2346.3840332,2392.19897461,2371.21484375
2010-08-09,2346.3840332,2392.19897461,2371.21484375
2010-08-10,2391.97729492,2314.24316406,1336.33239746
2010-08-11,2386.47753906,2281.37475586,2337.02539062
2010-08-12,2317.06835938,2317.01708984,2290.50268555
2010-08-13,2324.77587891,2338.98730469,2290.56982422
2010-08-15,2273.73168945,2289.92089844,2313.99829102
2010-08-16,2273.73168945,2289.92089844,2313.99829102
2010-08-17,2303.59228516,2287.17382812,2306.25195312
2010-08-18,2300.48925781,2274.37695312,2291.06640625
2010-08-19,2279.96191406,2261.4284668,2282.66601562
2010-08-20,2266.3815918,2258.27685547,2288.12670898
2010-08-22,2263.65698242,2235.37744141,2249.40478516
2010-08-23,2263.65698242,2235.37744141,2249.40478516
2010-08-24,2232.86352539,2236.70288086,2255.40185547
2010-08-25,2240.32958984,2246.13110352,2264.95727539
2010-08-26,2255.20483398,2250.40795898,2270.25585938
2010-08-27,2260.1015625,2253.32275391,2270.63012695
2010-08-29,2257.19628906,2252.93383789,2267.8215332
2010-08-30,2257.19628906,2252.93383789,2267.8215332
2010-08-31,2251.62109375,2305.87573242,2277.8762207
2010-09-01,2316.70019531,2263.74462891,2296.29541016
2010-09-02,2321.17480469,2311.73242188,2276.30151367
2010-09-03,2320.21240234,2315.27148438,2285.27270508
2010-09-05,2279.41455078,2278.45996094,2286.84716797
2010-09-06,2279.41455078,2278.45996094,2286.84716797
2010-09-07,2278.3425293,2293.08251953,2274.80957031
2010-09-08,2292.17651367,2282.08154297,2256.31079102
2010-09-09,2294.31396484,2236.80517578,2253.56420898
2010-09-10,2241.0925293,2232.19921875,2249.38183594
2010-09-12,2253.44946289,2237.80737305,2267.88842773
2010-09-13,2253.44946289,2237.80737305,2267.88842773
2010-09-14,2304.08813477,2294.51391602,2281.39599609
2010-09-15,2322.92260742,2337.19946289,2279.33422852
2010-09-16,2351.49804688,2348.53613281,2321.00708008
2010-09-17,2366.1015625,2358.99438477,2331.29418945
2010-09-19,2321.68945312,2344.27929688,2310.55834961
2010-09-20,2321.68945312,2344.27929688,2310.55834961
2010-09-21,2350.74291992,2357.2277832,2317.09863281
2010-09-22,2392.88354492,2388.02001953,2374.06103516
2010-09-23,2361.2355957,2354.31958008,2371.78125
2010-09-24,2412.09375,2357.7800293,2393.88549805
2010-09-26,2377.57617188,2416.38696289,2383.12573242
2010-09-27,2377.57617188,2416.38696289,2383.12573242
2010-09-28,2423.06152344,2363.08154297,2397.70751953
2010-09-29,2448.19311523,2441.52294922,2410.60839844
2010-09-30,2452.02929688,2391.54614258,2411.27001953
2010-10-01,2401.58032227,2399.03564453,2426.33374023
2010-10-03,2415.375,2406.63793945,2426.87402344
2010-10-04,2415.375,2406.63793945,2426.87402344
2010-10-05,2466.80615234,2459.11694336,2447.8293457
2010-10-06,2491.4921875,2482.02001953,2462.63769531
2010-10-07,2071.29833984,2437.8684082,2459.50830078
2010-10-08,2487.53442383,2422.81518555,2444.51879883
2010-10-10,2440.35058594,2480.21118164,2452.48388672
2010-10-11,2440.35058594,2480.21118164,2452.48388672
2010-10-12,2438.89233398,2458.3840332,2429.89624023
2010-10-13,2489.73608398,2440.87353516,2456.18212891
2010-10-14,2500.13964844,2452.05810547,2478.71557617
2010-10-15,2470.48388672,2518.75073242,2499.11572266
2010-10-17,2484.67431641,2499.13500977,2477.18725586
2010-10-18,2484.67431641,2499.13500977,2477.18725586
2010-10-19,2518.22119141,2505.40600586,2481.14282227
2010-10-20,2493.64550781,2484.95922852,2488.98852539
2010-10-21,2525.23828125,2520.43701172,2491.95581055
2010-10-22,2525.22436523,2522.39501953,2491.20019531
2010-10-24,2478.00317383,2497.77026367,2387.03222656
2010-10-25,2478.00317383,2497.77026367,2387.03222656
2010-10-26,2545.68286133,2542.34936523,2505.83740234
2010-10-27,2535.328125,2482.45581055,2503.53857422
2010-10-28,2546.7421875,2497.55493164,2527.39135742
2010-10-29,2528.27954102,2524.95947266,2510.66503906
2010-10-31,2499.30126953,2544.44091797,2515.51806641
2010-11-01,2499.30126953,2544.44091797,2515.51806641
2010-11-02,2552.65283203,2560.15112305,2533.8203125
2010-11-03,2588.25170898,2530.47119141,2542.3894043
2010-11-04,2592.35717773,2575.60375977,2560.9128418
2010-11-05,2598.03100586,2549.81762695,2534.22314453
2010-11-07,2561.79272461,2537.02734375,2509.82177734
2010-11-08,2561.79272461,2537.02734375,2509.82177734
2010-11-09,2540.22167969,2535.43505859,2506.70654297
2010-11-10,2532.32983398,2532.61499023,2493.84985352
2010-11-11,2555.72216797,2483.16186523,2511.74609375
2010-11-12,2528.05932617,2474.80932617,2509.8125
2010-11-14,2495.44702148,2534.89746094,2508.42016602
2010-11-15,2495.44702148,2534.89746094,2508.42016602
2010-11-16,2531.69726562,2479.28076172,2499.62475586
2010-11-17,2541.48339844,2485.99584961,2498.7800293
2010-11-18,2536.96850586,2524.8215332,2510.66113281
2010-11-19,2553.22924805,2549.09716797,2517.02636719
2010-11-21,2515.63427734,2560.05444336,2537.67138672
2010-11-22,2515.63427734,2560.05444336,2537.67138672
2010-11-23,2556.14208984,2470.45117188,2509.66552734
2010-11-24,2532.69604492,2465.1472168,2489.0637207
2010-11-25,2524.64550781,2462.85717773,2478.80053711
2010-11-26,2472.25341797,2447.97460938,2475.06787109
2010-11-28,2454.1965332,2444.10180664,2486.63598633
2010-11-29,2454.1965332,2444.10180664,2486.63598633
2010-11-30,2514.64355469,2444.15307617,2477.64453125
2010-12-01,2523.06103516,2472.65087891,2502.65991211
2010-12-02,2538.68554688,2474.78442383,2502.60913086
2010-12-03,2527.88574219,2464.43920898,2498.36132812
2010-12-05,2474.17431641,2441.53222656,2472.72436523
2010-12-06,2474.17431641,2441.53222656,2472.72436523
2010-12-07,2508.57006836,2490.70141602,2480.23803711
2010-12-08,2489.00683594,2448.11303711,2465.5715332
2010-12-09,2493.80517578,2447.73217773,2475.41894531
2010-12-10,2522.94189453,2465.52416992,2481.33886719
2010-12-12,2481.32592773,2432.30078125,2461.05664062
2010-12-13,2481.32592773,2432.30078125,2461.05664062
2010-12-14,2546.48242188,2492.54785156,2516.26025391
2010-12-15,2527.89086914,2531.15771484,2486.42138672
2010-12-16,2522.34863281,2463.28100586,2477.55566406
2010-12-17,2539.42211914,2471.67651367,2512.09082031
2010-12-19,2491.47558594,2462.73364258,2478.34838867
2010-12-20,2491.47558594,2462.73364258,2478.34838867
2010-12-21,2531.12231445,2484.35546875,2499.66992188
2010-12-22,2533.05249023,2481.91699219,2500.6262207
2010-12-23,2518.16503906,2477.63793945,2495.46264648
2010-12-24,2539.44702148,2487.09692383,2488.13525391
2010-12-26,2528.97167969,2486.88525391,2503.58886719
2010-12-27,2528.97167969,2486.88525391,2503.58886719
2010-12-28,2618.14624023,2571.49243164,2597.40087891
2010-12-31,2567.13793945,2507.80786133,2533.0559082
2011-01-02,2520.10375977,2537.93652344,2515.83740234
2011-01-03,2520.10375977,2537.93652344,2515.83740234
2011-01-04,2527.11425781,2470.2668457,2491.16918945
2011-01-05,2526.3425293,2490.57983398,2474.91772461
2011-01-06,2478.75170898,2399.51000977,2424.6652832
2011-01-07,2421.40649414,2364.07641602,2379.12939453
2011-01-09,2366.6328125,2362.18237305,2375.24291992
2011-01-10,2366.6328125,2362.18237305,2375.24291992
2011-01-11,2416.66772461,2367.70410156,2381.63256836
2011-01-12,2377.49609375,2371.07910156,2376.71606445
2011-01-13,2358.77172852,2396.60644531,2442.91625977
2011-01-14,2479.70288086,2491.3046875,2461.83837891
2011-01-16,2451.39624023,2430.32275391,2452.91601562
2011-01-17,2451.39624023,2430.32275391,2452.91601562
2011-01-18,2484.0925293,2430.20751953,2467.828125
2011-01-19,2484.9831543,2433.99487305,2462.19873047
2011-01-20,2478.88012695,2419.24658203,2440.01342773
2011-01-21,2435.42089844,2434.8972168,2440.71801758
2011-01-23,2452.74047852,2487.23193359,2470.89550781
2011-01-24,2452.74047852,2487.23193359,2470.89550781
2011-01-25,2514.59912109,2516.9699707,2479.81591797
2011-01-26,2537.3972168,2483.92675781,2473.01074219
2011-01-27,2497.9777832,2493.11010742,2513.82519531
2011-01-28,2507.75366211,2481.78857422,2505.6706543
2011-01-30,2495.07983398,2487.78417969,2518.03125
2011-01-31,2495.07983398,2487.78417969,2518.03125
2011-02-01,2559.55249023,2508.12011719,2524.31079102
2011-02-02,2561.30102539,2503.9621582,2518.22607422
2011-02-03,2510.57080078,2481.92089844,2509.296875
2011-02-04,2540.29467773,2497.86645508,2516.6159668
2011-02-06,2511.77636719,2529.75585938,2520.88232422
2011-02-07,2511.77636719,2529.75585938,2520.88232422
2011-02-08,2511.92675781,2509.70556641,2528.30639648
2011-02-09,2555.05297852,2517.01513672,2536.76660156
2011-02-10,2594.640625,2516.77294922,2543.96459961
2011-02-11,2563.28320312,2492.83984375,2513.45117188
2011-02-13,2487.46923828,2483.37841797,2506.91503906
2011-02-14,2487.46923828,2483.37841797,2506.91503906
2011-02-15,2552.30664062,2503.80322266,2519.609375
2011-02-16,2566.07543945,2521.67919922,2540.87353516
2011-02-17,2583.72583008,2535.97949219,2549.40649414
2011-02-18,2572.59277344,2529.39892578,2525.03881836
2011-02-20,2510.79931641,2510.91992188,2522.62744141
2011-02-21,2510.79931641,2510.91992188,2522.62744141
2011-02-22,2565.43554688,2488.60253906,2520.20825195
2011-02-23,2589.80224609,2544.06469727,2527.56787109
2011-02-24,2609.66503906,2561.06933594,2581.41625977
2011-02-25,2623.0324707,2555.27661133,2576.35107422
2011-02-27,2604.72460938,2563.80029297,2590.01171875
2011-02-28,2604.72460938,2563.80029297,2590.01171875
2011-03-01,2634.37963867,2580.90307617,2592.98779297
2011-03-02,2636.61645508,2584.66650391,2612.02319336
2011-03-03,2658.56396484,2598.39794922,2624.79736328
2011-03-04,2660.56176758,2597.62915039,2608.79907227
2011-03-06,2602.83154297,2593.55932617,2607.90234375
2011-03-07,2602.83154297,2593.55932617,2607.90234375
2011-03-08,2646.16748047,2619.68164062,2604.36474609
2011-03-09,2625.32495117,2565.44946289,2580.57763672
2011-03-10,2608.05493164,2539.52270508,2562.48852539
2011-03-11,2575.32080078,2517.98339844,2534.12133789
2011-03-13,2526.05786133,2551.73291016,2565.07397461
2011-03-14,2526.05786133,2551.73291016,2565.07397461
2011-03-15,2627.71264648,2554.60107422,2580.78051758
2011-03-16,2626.61010742,2581.50683594,2597.40966797
2011-03-17,1655.76696777,2578.96557617,2609.21484375
2011-03-18,1651.67480469,2580.33398438,2610.26416016
2011-03-20,2605.95996094,2601.8503418,2612.01757812
2011-03-21,2605.95996094,2601.8503418,2612.01757812
2011-03-22,2608.12084961,2607.5612793,2608.10717773
2011-03-23,2642.35424805,2583.14868164,2602.02124023
2011-03-24,2586.46948242,2572.52880859,2600.75048828
2011-03-25,2645.19140625,2584.6472168,2592.0456543
2011-03-27,2582.19262695,2585.8972168,2591.10791016
2011-03-28,2582.19262695,2585.8972168,2591.10791016
2011-03-29,2644.17651367,2652.84057617,2609.55688477
2011-03-30,2663.47753906,2600.55664062,2614.44580078
2011-03-31,2647.74389648,2599.99707031,2620.02026367
2011-04-01,2647.67504883,2595.78051758,2610.45092773
2011-04-03,2596.89648438,2573.38745117,2586.75317383
2011-04-04,2596.89648438,2573.38745117,2586.75317383
2011-04-05,2578.10375977,2601.88842773,2579.13452148
2011-04-06,2609.91381836,2561.60839844,2584.46801758
2011-04-07,2619.77124023,2570.77709961,2568.59838867
2011-04-08,2613.70141602,2599.1940918,2568.56884766
2011-04-10,2576.43237305,2616.09448242,2585.75732422
2011-04-11,2576.43237305,2616.09448242,2585.75732422
2011-04-12,2619.04077148,2577.9777832,2589.53344727
2011-04-13,2633.54467773,2626.9753418,2593.14111328
2011-04-14,2625.57421875,2610.74487305,2591.80786133
2011-04-15,2625.82,0.0,0.0
2011-04-17,2565.65087891,2497.87524414,2544.81176758
2011-04-18,2565.65087891,2497.87524414,2544.81176758
2011-04-19,2557.46484375,2541.73486328,2529.05029297
2011-04-20,2563.62475586,2515.41137695,2551.10620117
2011-04-21,2587.84594727,2584.00561523,2554.45361328
2011-04-22,2595.15332031,2589.0390625,2544.16821289
2011-04-24,2557.53686523,2552.85449219,2569.58154297
2011-04-25,2557.53686523,2552.85449219,2569.58154297
2011-04-26,2595.05493164,2535.27026367,2561.23291016
2011-04-27,2627.67504883,2570.59204102,2560.27416992
2011-04-28,2617.5378418,2617.26733398,2583.07910156
2011-04-29,2628.88378906,2570.28637695,2579.86279297
2011-05-01,2574.30297852,2610.08300781,2585.4284668
2011-05-02,2574.30297852,2610.08300781,2585.4284668
2011-05-03,2619.36889648,2570.54321289,2586.97949219
2011-05-04,2613.62280273,2605.52148438,2587.87329102
2011-05-05,2614.4855957,2523.58496094,2578.28540039
2011-05-06,2562.72265625,2549.3684082,2523.41210938
2011-05-08,2516.50585938,2526.52001953,2508.44775391
2011-05-09,2516.50585938,2526.52001953,2508.44775391
2011-05-10,2572.23974609,2549.49829102,2526.30517578
2011-05-11,2575.26196289,2499.92871094,2527.36645508
2011-05-12,2555.13891602,2508.0871582,2531.11328125
2011-05-13,2565.67236328,2496.78271484,2531.72729492
2011-05-15,2514.46508789,2489.81298828,2524.39624023
2011-05-16,2514.46508789,2489.81298828,2524.39624023
2011-05-17,2571.10913086,2522.81274414,2540.21508789
2011-05-18,2546.16015625,2541.41748047,2538.859375
2011-05-19,2590.87670898,2541.35424805,2550.17797852
2011-05-20,2598.74609375,2517.53979492,2548.76928711
2011-05-22,2526.90673828,2536.65209961,2515.40673828
2011-05-23,2526.90673828,2536.65209961,2515.40673828
2011-05-24,2547.65454102,2509.55786133,2532.64746094
2011-05-25,2577.29785156,2567.39135742,2536.49169922
2011-05-26,2577.53735352,2528.703125,2552.91333008
2011-05-27,2586.71875,2533.06030273,2564.3996582
2011-05-29,2548.50366211,2547.94897461,2556.11352539
2011-05-30,2548.50366211,2547.94897461,2556.11352539
2011-05-31,2559.11547852,2541.9699707,2559.49462891
2011-06-01,2598.47070312,2574.02661133,2558.59008789
2011-06-02,2566.30957031,2557.89282227,2544.82788086
2011-06-03,2585.75732422,2530.0402832,2555.42553711
2011-06-05,2538.39624023,2552.14160156,2537.44921875
2011-06-06,2538.39624023,2552.14160156,2537.44921875
2011-06-07,2598.69067383,2547.63427734,2569.45581055
2011-06-08,2595.01831055,2525.24658203,2545.6496582
2011-06-09,2590.38598633,2520.74560547,2534.85668945
2011-06-10,2569.27612305,2517.37207031,2525.82250977
2011-06-12,2505.76904297,2509.34765625,2510.08227539
2011-06-13,2505.76904297,2509.34765625,2510.08227539
2011-06-14,2563.32641602,2510.64208984,2512.16821289
2011-06-15,2522.68652344,2483.26806641,2508.453125
2011-06-16,2461.9921875,2525.93847656,2489.59838867
2011-06-17,2547.67358398,2523.52563477,2524.26757812
2011-06-19,2510.32080078,2507.41650391,2518.19287109
2011-06-20,2510.32080078,2507.41650391,2518.19287109
2011-06-21,2558.51928711,2507.58447266,2510.33496094
2011-06-22,2558.49731445,2505.20141602,2520.71850586
2011-06-23,2547.953125,2464.77783203,2500.14331055
2011-06-24,2551.47900391,2479.74975586,2505.11425781
2011-06-26,2485.65161133,2512.62670898,2498.60620117
2011-06-27,2485.65161133,2512.62670898,2498.60620117
2011-06-28,2549.82226562,2542.59008789,2517.56323242
2011-06-29,2562.88769531,2550.02587891,2523.33349609
2011-06-30,2572.90136719,2522.07080078,2535.70043945
2011-07-01,2562.33691406,2541.78515625,2522.8737793
2011-07-03,2515.12158203,2503.37060547,2517.01855469
2011-07-04,2515.12158203,2503.37060547,2517.01855469
2011-07-05,2512.87939453,2494.61889648,2513.1706543
2011-07-06,2539.3527832,2475.45703125,2506.03979492
2011-07-07,2531.67285156,2503.30688477,2489.86621094
2011-07-08,2526.71801758,2453.62670898,2480.35058594
2011-07-10,2452.38818359,2434.35668945,2456.64697266
2011-07-11,2452.38818359,2434.35668945,2456.64697266
2011-07-12,2478.16674805,2440.34106445,2423.93603516
2011-07-13,2462.73754883,2458.23779297,2450.11499023
2011-07-14,2505.23095703,2446.12060547,2467.41943359
